id	pj_no	keiyaku_pr	tc_mseki	tt_mseki	levelplan	fukuin	road_st	magutchi	setsudo_hi	setsudo_kj	jigata	hiatari	niwasaki	garage	kobetsu1	kobetsu2	kobetsu3	kobetsu4
train_3659	1554	33800000	150.01	105.99	2F/4LDK	6.0	問題なし	13.3	南	良い	整形地	良い	4.05	2				
train_3660	1554	30000000	161.99	105.58	2F/4LDK	6.0	問題なし	3.0	南	普通	敷地延長	普通	3.76	2				
train_3661	1555	36500000	165.43	107.65	2F/4LDK	6.0	問題なし	10.0	北西	良い	整形地	普通	7.1110000000000015	2				
train_3662	1556	33800000	115.78	101.02	2F/4LDK	4.8	問題なし	4.8	北東	良い	整形地	良い	2.0	2				
train_3663	1556	37500000	116.02	103.51	2F/5LDK	4.8	問題なし	4.8	北東	良い	整形地	良い	2.0	2				
train_3664	1557	25900000	368.65	93.0	2F/4LDK	4.0	問題なし	4.3	北	良い	整形地	普通	7.0	1	角地			
train_3665	1557	28400000	450.67	93.0	2F/4LDK	4.0	問題なし	2.0	西	普通	整形地	普通	5.0	2				
train_3666	1557	25000000	411.08	93.0	2F/4LDK	4.0	問題なし	2.0	北東	普通	整形地	普通	5.0	2				
train_3667	1558	54800000	106.67	87.77	2F/4LDK	4.0	問題なし	2.6	北	良い	敷地延長	普通	1.6	1	敷延2ｍ絞りあり			
train_3668	1558	54500000	91.75	93.15	2F/4LDK	4.0	問題なし	7.0	北	良い	整形地	普通	1.8	1				
train_3669	1559	33800000	115.15	100.0	2F/4LDK	4.0	問題なし	12.9	北西	良い	整形地	良い	5.11	2	角地	行き止まり途中		
train_3670	1560	18800000	116.58	103.5	2F/4LDK	6.0	問題なし	9.1	北西	普通	整形地	普通	4.97	2	裏道	交通量多い		
train_3671	1561	45000000	121.25	93.0	2F/4LDK	4.0	問題なし	7.3	東	良い	整形地	良い	5.0	1				
train_3672	1562	33000000	123.08	106.4	2F/5LDK	6.0	問題なし	9.2	南	良い	整形地	良い	5.6	2				
train_3673	1562	27500000	120.74	105.58	2F/5LDK	6.0	問題なし	8.9	北	良い	整形地	良い	2.7	2				
train_3674	1562	33000000	123.1	108.47	2F/5LDK	6.0	問題なし	9.2	南	良い	整形地	良い	6.0	2				
train_3675	1563	39500000	109.52	96.0	2F/4LDK	14.2	歩道あり	7.5	南	普通	整形地	良い	4.59	2	信号前	横断歩道前		
train_3676	1564	24800000	193.26	102.47	2F/4LDK	4.2	問題なし	18.1	北	良い	整形地	良い	3.0	2				
train_3677	1565	34800000	128.01	105.16	2F/4LDK	6.0	問題なし	9.5	南西	良い	整形地	良い	5.0	2				
train_3678	1565	32800000	128.0	105.98	2F/4LDK	6.0	問題なし	9.5	南西	良い	整形地	良い	5.0	2				
train_3679	1565	34300000	129.02	104.33	2F/4LDK	6.0	問題なし	14.2	北西＋南西	良い	整形地	良い	0.9	2	角地			
train_3680	1566	29800000	120.0	95.0	2F/4LDK	4.0	問題なし	6.8	西	普通	整形地	普通	0.7	2	行き止まり			
train_3681	1566	30700000	120.0	95.0	2F/4LDK	4.0	問題なし	7.0	西	普通	整形地	普通	0.7	2	行き止まり			
train_3682	1566	29800000	121.0	96.0	2F/4LDK	4.0	問題なし	6.8	西	普通	整形地	普通	0.7	2	行き止まり			
train_3683	1567	29900000	272.18	104.13	2F/3LDK	8.9	問題なし	5.4	北東	普通	間口狭・奥行長	普通	12.0	2				
train_3684	1568	26500000	77.42	104.33	3F/2LDK+2S	4.0	問題なし	4.4	西	良い	整形地	良い	0.6	1				
train_3685	1569	27500000	138.99	105.37	2F/4LDK	12.0	歩道あり	10.9	東	普通	整形地	普通	3.5	2				
train_3686	1570	24800000	94.97	87.0	2F/4LDK	6.0	問題なし	7.4	東	普通	整形地	普通	0.1	1	裏道			
train_3687	1571	32800000	127.26	103.09	2F/4LDK	6.1	問題なし	2.7	西	普通	敷地延長	普通	2.0	2				
train_3688	1571	31800000	100.06	99.77	2F/4LDK	6.1	問題なし	9.6	西	良い	整形地	良い	2.0	2				
train_3689	1572	28000000	124.87	98.95	2F/4LDK	4.2	問題なし	6.9	南＋東	普通	整形地	良い	2.0	2				
train_3690	1573	51800000	101.67	98.35	2F/4LDK	4.2	問題なし	9.9	西＋東	良い	整形地	良い	3.0	2				
train_3691	1573	45800000	100.09	99.37	2F/4LDK	4.2	問題なし	6.3	北東	普通	整形地	良い	3.0	2				
train_3692	1573	53800000	105.1	99.26	2F/4LDK	4.2	問題なし	7.7	南	普通	整形地	良い	5.0	2				
train_3693	1573	49000000	100.09	100.6	2F/4LDK	4.2	問題なし	2.7	南	普通	敷地延長	普通	3.0	1				
train_3694	1573	48000000	100.15	97.71	2F/4LDK	4.2	問題なし	6.6	西	普通	整形地	普通	3.0	2				
train_3695	1573	52800000	105.09	98.12	2F/4LDK	4.2	問題なし	7.2	西	普通	整形地	普通	5.0	2				
train_3696	1573	48100000	115.1	100.6	2F/4LDK	4.2	問題なし	9.9	北	普通	整形地	良い	2.0	2				
train_3697	1573	49500000	118.33	97.3	2F/4LDK	4.2	問題なし	9.5	東	普通	不整形地	良い	3.0	2				
train_3698	1573	51500000	101.64	102.47	2F/4LDK	4.2	問題なし	8.5	西	普通	整形地	普通	1.0	2				
train_3699	1573	53000000	100.1	99.78	2F/4LDK	4.0	問題なし	7.0	南東	良い	整形地	良い	5.0	2				
train_3700	1573	45800000	100.13	98.33	2F/4LDK	4.2	問題なし	6.9	北	普通	整形地	良い	2.0	2				
train_3701	1573	50500000	100.23	99.16	2F/4LDK	4.2	問題なし	2.7	東	普通	敷地延長	良い	3.0	2				
train_3702	1573	47800000	105.82	97.7	2F/4LDK	4.2	問題なし	8.6	北西＋東	普通	整形地	良い	2.0	2				
train_3703	1573	53800000	101.65	98.12	2F/4LDK	4.2	問題なし	10.6	南＋東	普通	不整形地	良い	1.0	1				
train_3704	1573	51000000	110.09	101.22	2F/4LDK	4.2	問題なし	10.4	東	普通	整形地	普通	2.0	2				
train_3705	1573	52000000	105.09	99.36	2F/4LDK	4.2	問題なし	11.4	南東	普通	整形地	普通	5.0	2				
train_3706	1574	18300000	103.33	101.43	2F/4LDK	6.0	問題なし	9.4	南	良い	整形地	良い	2.85	2				
train_3707	1575	25300000	120.04	89.9	2F/3LDK	2.6	問題なし	2.6	北西	普通	敷地延長	良い	2.0	2	眺望良			
train_3708	1575	25000000	117.54	93.55	2F/3LDK	4.2	問題なし	8.3	北西	良い	整形地	良い	3.0	2	眺望良			
train_3709	1575	28800000	117.54	93.15	2F/3LDK	5.2	問題なし	9.6	南西＋北西	良い	整形地	良い	3.6	2	眺望良	角地	角地	
train_3710	1575	23900000	117.55	93.15	2F/3LDK	4.2	問題なし	8.5	北西	良い	整形地	良い	3.1	2	眺望良			
train_3711	1575	30800000	117.55	93.55	2F/3LDK	4.2	問題なし	11.8	北西	良い	整形地	良い	2.4	2	眺望良			
train_3712	1575	28500000	117.54	93.55	2F/3LDK	4.2	問題なし	9.0	北西	良い	整形地	良い	2.5	2	眺望良			
train_3713	1575	27800000	117.56	92.34	2F/4LDK	4.2	問題なし	11.8	北西	良い	整形地	良い	2.3	2	ごみ置き場前	眺望良		
train_3714	1576	19900000	181.66	113.0	2F/4LDK	4.2	問題なし	11.5	西	普通	整形地	良い	6.68	2	角地			
train_3715	1577	27500000	150.4	108.88	2F/4LDK	6.0	問題なし	10.8	西	良い	整形地	良い	3.8	2				
train_3716	1578	24000000	343.82	104.75	2F/4DK	4.0	問題なし	9.3	南西	良い	整形地	良い	5.6	3				
train_3717	1578	25800000	343.79	105.99	2F/4LDK	4.0	問題なし	12.1	南西	良い	整形地	良い	5.1	3				
train_3718	1578	25200000	340.99	105.98	2F/4LDK	4.0	問題なし	11.0	南西	良い	整形地	良い	5.9	3	ごみ置き場前	交通量多い		
train_3719	1579	28000000	138.09	97.0	2F/4LDK	6.0	問題なし	2.7	北	悪い	敷地延長	普通	2.0	2	宅内高低差あり			
train_3720	1579	27500000	123.49	99.0	2F/4LDK	6.0	問題なし	11.6	北	良い	整形地	普通	2.0	2	宅内高低差あり			
train_3721	1580	30800000	125.55	101.02	2F/4LDK	6.0	問題なし	3.4	西	普通	敷地延長	普通	2.0	2				
train_3722	1580	35400000	131.02	108.06	2F/5LDK	6.0	問題なし	7.5	西	普通	整形地	良い	2.7	2				
train_3723	1580	29800000	125.46	99.37	2F/4LDK	6.0	問題なし	3.4	西	普通	敷地延長	普通	2.0	2				
train_3724	1581	23300000	105.08	93.0	2F/4LDK	4.5	問題なし	6.9	北西	良い	整形地	良い	1.0	2				
train_3725	1582	33000000	131.0	106.92	2F/4LDK	4.0	問題なし	8.5	南	良い	整形地	良い	5.0	2	裏道			
train_3726	1582	18300000	132.0	0.0		4.0	問題なし	9.0	南	良い	整形地	良い	0.0	0	角地			
train_3727	1582	27500000	134.0	102.87	2F/4LDK	4.0	問題なし	7.8	西	良い	整形地	普通	5.0	2	裏道			
train_3728	1582	26784000	138.0	103.68	2F/4LDK	4.0	問題なし	7.8	西	良い	整形地	普通	5.0	2	裏道			
train_3729	1583	25000000	241.56	105.99	2F/4LDK	4.0	問題なし	2.9	西	良い	敷地延長	良い	3.0	2				
train_3730	1583	28000000	154.95	108.47	2F/4LDK	4.0	問題なし	5.7	西	良い	整形地	良い	6.0	2				
train_3731	1584	26000000	99.58	87.63	2F/3LDK	4.0	問題なし	9.8	北	普通	敷地延長	普通	1.0	1				
train_3732	1584	27800000	90.79	87.63	2F/4DK	4.0	問題なし	9.8	北	普通	整形地	普通	1.0	1				
train_3733	1585	32800000	89.88	93.77	2F/4LDK	4.0	問題なし	17.2	南	良い	整形地	良い	2.1	1	角地			
train_3734	1585	33000000	100.97	99.37	2F/4LDK	4.0	問題なし	10.0	南	良い	整形地	良い	2.4	1				
train_3735	1585	25800000	103.14	96.88	2F/4LDK	4.0	問題なし	2.7	東	悪い	敷地延長	普通	3.3	1	行き止まり			
train_3736	1585	26800000	100.1	95.43	2F/4LDK	4.0	問題なし	4.8	北	悪い	不整形地	普通	2.5	1	行き止まり途中			
train_3737	1585	24800000	87.1	84.51	2F/3LDK	4.0	問題なし	17.2	北	良い	整形地	良い	1.2	1	角地			
train_3738	1586	24300000	121.8	96.88	2F/4LDK	4.0	問題なし	13.84	南	普通	不整形地	普通	2.33	2				
train_3739	1587	31990000	108.52	98.0	2F/4LDK	6.0	問題なし	5.0	南	普通	整形地	良い	1.0	2	眺望良			
train_3740	1587	30600000	108.5	96.18	2F/4LDK	6.0	問題なし	5.0	南	普通	整形地	良い	1.0	2	眺望良			
train_3741	1587	27990000	135.94	97.2	2F/4LDK	6.0	問題なし	2.0	南	普通	整形地	普通	1.0	2	眺望良			
train_3742	1587	26000000	135.94	97.2	2F/4LDK	6.0	問題なし	2.0	南	普通	整形地	普通	1.0	2	眺望良			
train_3743	1588	40500000	106.78	100.84	2F/4LDK	4.0	問題なし	8.3	西	普通	整形地	良い	1.0	2	角地			
train_3744	1589	29000000	109.34	101.02	2F/4LDK	4.0	問題なし	6.96	南	普通	整形地	良い	6.4	2				
train_3745	1589	31500000	111.57	101.43	2F/4LDK	4.0	問題なし	8.32	南	普通	整形地	良い	5.5	2				
train_3746	1589	27500000	108.9	98.95	2F/4LDK	4.0	問題なし	8.28	西	良い	整形地	普通	2.91	2				
train_3747	1590	21900000	158.38	107.23	2F/4LDK	6.0	問題なし	7.9	北	良い	整形地	普通	4.35	2				
train_3748	1590	20900000	158.39	108.47	2F/4LDK	6.0	問題なし	7.9	北	良い	整形地	普通	3.9	2				
train_3749	1590	23900000	158.38	108.05	2F/4LDK	6.0	問題なし	7.9	北	良い	整形地	普通	4.34	2				
train_3750	1591	20300000	160.91	105.99	2F/4LDK	4.0	問題なし	13.4	南	良い	整形地	良い	5.8	2				
train_3751	1592	18800000	153.31	99.0	2F/4LDK	6.0	問題なし	23.15	北	良い	整形地	良い	6.7	2	角地			
train_3752	1592	16800000	153.32	99.0	2F/4LDK	6.0	問題なし	8.44	北	良い	整形地	普通	3.7	2	眺望良			
train_3753	1593	33600000	318.03	105.99	2F/4LDK	4.0	問題なし	4.0	東	良い	敷地延長	良い	13.0	4				
train_3754	1594	31800000	110.15	98.95	2F/4LDK	4.0	問題なし	8.3	西	良い	整形地	良い	1.0	1			ごみ置き場前	裏道
train_3755	1594	29800000	121.98	102.26	2F/4LDK	4.0	問題なし	3.0	西	普通	敷地延長	普通	1.0	2			ごみ置き場前	裏道
train_3756	1594	32800000	110.05	98.95	2F/4LDK	4.0	問題なし	9.9	西	良い	整形地	良い	2.0	1			交通量多い	裏道
train_3757	1594	28300000	121.34	98.95	2F/4LDK	4.0	問題なし	3.0	西	普通	敷地延長	良い	2.0	2			交通量多い	裏道
train_3758	1595	31365180	203.17	0.0		4.0	問題なし	18.8	北	良い	整形地	普通	0.0	0				
train_3759	1596	31500000	110.05	99.78	2F/4LDK	4.0	問題なし	9.9	西	良い	整形地	良い	2.0	2			交通量多い	裏道
train_3760	1596	23800000	121.34	98.94	2F/4LDK	4.0	問題なし	3.0	西	普通	敷地延長	良い	2.0	2			交通量多い	裏道
train_3761	1597	39700000	133.22	111.78	2F/4LDK	4.0	問題なし	9.0	南	普通	整形地	普通	2.0	1	ごみ置き場前	交通量多い		
train_3762	1598	56800000	134.54	97.29	2F/4LDK	4.0	問題なし	4.0	西	良い	整形地	良い	1.8	1				
train_3763	1598	58800000	137.88	104.77	2F/5LDK	4.0	問題なし	15.0	南	良い	整形地	良い	3.0	2				
train_3764	1599	23000000	120.44	97.29	2F/4LDK	4.0	問題なし	7.5	北西	普通	整形地	普通	2.7	2				
train_3765	1599	20800000	115.58	96.88	2F/4LDK	4.0	問題なし	7.2	北西	普通	整形地	普通	2.5	2				
train_3766	1599	23000000	143.9	101.85	2F/4LDK	4.0	問題なし	2.82	北西	普通	敷地延長	悪い	2.1	2				
train_3767	1599	22000000	114.8	101.85	2F/4LDK	4.0	問題なし	9.2	南東	良い	整形地	良い	7.6	2				
train_3768	1600	22980000	160.37	108.06	2F/4LDK	6.2	問題なし	9.9	東	普通	整形地	良い	3.7	2				
train_3769	1601	20900000	98.69	94.77	2F/4LDK	4.0	問題なし	10.8	東＋南	普通	不整形地	普通	3.1	1				
train_3770	1601	22500000	98.69	93.96	2F/4LDK	4.0	問題なし	9.8	東	普通	不整形地	普通	3.1	1				
train_3771	1601	23300000	98.69	98.0	2F/4LDK	4.0	問題なし	6.9	南	普通	不整形地	普通	3.0	1				
train_3772	1602	16900000	188.6	101.0	2F/4LDK	5.2	問題なし	15.6	南	普通	不整形地	良い	5.0	3	眺望良			
train_3773	1603	25800000	103.72	103.0	2F/4LDK	6.0	問題なし	6.0	北東	普通	整形地	普通	0.1	1	裏道			
train_3774	1604	28800000	110.05	98.0	2F/4LDK	6.0	問題なし	9.1	北	良い	整形地	悪い	2.2	2	眺望良			
train_3775	1604	33400000	110.63	99.0	2F/4LDK	6.0	問題なし	8.5	北	良い	整形地	悪い	2.5	1	角地			
train_3776	1604	33300000	110.1	97.2	2F/4LDK	6.0	問題なし	8.6	北	良い	整形地	悪い	4.2	2	眺望良			
train_3777	1605	23800000	109.2	105.58	1F/4LDK	4.0	問題なし	13.6	西	普通	整形地	良い	4.4	1				
train_3778	1606	29000000	111.61	103.92	2F/4LDK	6.0	問題なし	11.1	南西	良い	整形地	良い	3.0	2	角地			
train_3779	1606	32500000	111.63	103.09	2F/4LDK	6.0	問題なし	8.4	南西	普通	整形地	良い	3.0	2				
train_3780	1606	26200000	112.49	100.19	2F/4LDK	6.0	問題なし	6.7	南東	普通	整形地	良い	5.0	2				
train_3781	1607	18500000	132.13	0.0		7.7	問題なし	10.4	南東	普通	敷地延長	良い	0.0	0				
train_3782	1607	18000000	147.69	0.0		7.7	問題なし	2.8	南東	普通	敷地延長	普通	0.0	0				
train_3783	1607	18000000	149.34	0.0		7.7	問題なし	2.8	南東	普通	敷地延長	普通	0.0	0				
train_3784	1608	23800000	109.0	0.0		6.0	問題なし	8.1	北	良い	整形地	悪い	0.0	2	アパート南隣			
train_3785	1609	23500000	145.44	98.01	2F/4LDK	4.0	問題なし	12.3	南	普通	整形地	普通	5.0	2	ごみ置き場前			
train_3786	1609	23800000	146.7	98.01	2F/4LDK	4.0	問題なし	6.5	南	普通	整形地	普通	5.0	2	信号近い			
train_3787	1609	22800000	120.2	94.76	2F/4LDK	4.0	問題なし	7.5	北	普通	整形地	普通	2.0	2	信号近い			
train_3788	1609	21800000	120.21	97.8	2F/4LDK	4.0	問題なし	6.8	北	普通	整形地	普通	2.0	2	信号近い			
train_3789	1609	21800000	120.22	97.19	2F/4LDK	4.0	問題なし	2.8	西	普通	敷地延長	普通	1.5	2	行き止まり			
train_3790	1610	29800000	192.0	96.0	2F/4LDK	6.0	問題なし	9.1	北東	良い	整形地	普通	9.0	2				
train_3791	1611	22000000	99.71	96.39	2F/3LDK+S	4.0	問題なし	10.9	東	普通	整形地	普通	2.7	2				
train_3792	1612	32800000	108.04	114.26	2F/4LDK	4.0	問題なし	10.9	東	良い	整形地	普通	2.0	2	角地			
train_3793	1613	35000000	98.61	98.4	2F/4LDK	4.5	問題なし	3.7	北西	普通	整形地	普通	2.0	1	角地			
train_3794	1613	32800000	93.87	93.15	2F/4LDK	4.5	問題なし	6.8	南東	普通	整形地	普通	2.0	1	角地			
train_3795	1614	33500000	162.49	107.65	2F/4LDK	4.5	問題なし	12.5	北東	普通	整形地	普通	6.0	2				
train_3796	1615	23000000	134.33	111.0	2F/4LDK	4.0	問題なし	10.8	東	良い	整形地	良い	2.7	1	眺望良			
train_3797	1616	25900000	108.52	93.57	2F/4LDK	6.0	問題なし	2.5	北西	普通	敷地延長	悪い	3.8	1				
train_3798	1616	29000000	90.05	95.79	2F/4LDK	6.0	問題なし	7.6	南西	良い	整形地	良い	2.2	1				
train_3799	1616	27800000	85.7	89.01	2F/4LDK	6.0	問題なし	10.7	北西	良い	整形地	普通	2.3	1				
train_3800	1616	33800000	91.41	100.4	2F/4LDK	6.0	問題なし	12.7	南西	良い	整形地	良い	2.3	1	角地			
train_3801	1617	23500000	100.0	104.33	2F/4LDK	4.0	問題なし	8.3	東	普通	整形地	普通	1.9	1				
train_3802	1618	31500000	172.47	105.0	2F/4LDK	4.8	問題なし	14.0	北東	普通	整形地	普通	2.0	3	角地			
train_3803	1619	30000000	176.0	106.11	2F/4LDK	6.0	問題なし	8.0	東	普通	整形地	普通	0.1	2	裏道			
train_3804	1620	38800000	117.97	106.4	2F/4LDK	4.0	問題なし	8.5	南	普通	整形地	良い	5.5	2				
train_3805	1620	35500000	113.53	107.85	2F/3LDK	4.0	問題なし	6.8	南	普通	整形地	良い	5.5	2	行き止まり途中			
train_3806	1621	30900000	100.33	80.0	2F/3LDK	4.2	問題なし	8.7	南西	良い	整形地	良い	4.0	1				
train_3807	1622	25900000	108.03	97.71	2F/4LDK	4.0	問題なし	9.0	西	悪い	整形地	普通	3.8	1	行き止まり			
train_3808	1622	24900000	108.8	97.09	2F/4LDK	4.0	問題なし	2.0	東	悪い	整形地	普通	2.2	1	行き止まり			
train_3809	1622	26000000	110.8	93.57	2F/4LDK	4.0	問題なし	3.0	北	悪い	敷地延長	普通	2.0	1	行き止まり			
train_3810	1622	26700000	107.41	96.05	3F/4LDK	4.0	問題なし	2.5	北	悪い	敷地延長	普通	1.8	2	行き止まり			
train_3811	1623	33500000	167.95	108.47	2F/4LDK	5.2	問題なし	14.0	東	良い	整形地	良い	4.9	2	床暖房付			
train_3812	1624	28000000	134.16	98.12	2F/4LDK	4.2	問題なし	3.0	南西	普通	敷地延長	普通	4.0	2				
train_3813	1624	32300000	120.1	97.7	2F/4LDK	4.2	問題なし	9.4	西	良い	不整形地	良い	5.0	2				
train_3814	1624	19660000	109.21	0.0		4.2	問題なし	13.1	東	良い	整形地	良い	0.0	0				
train_3815	1624	18840000	122.34	0.0		4.2	問題なし	6.9	南	良い	不整形地	良い	0.0	0				
train_3816	1624	26800000	109.22	100.19	2F/4LDK	4.0	問題なし	9.4	東	普通	不整形地	普通	8.0	2				
train_3817	1625	23900000	222.0	108.47	2F/4LDK	5.0	問題なし	11.2	北	良い	整形地	良い	5.5	2	眺望良			
train_3818	1625	23900000	221.68	109.09	2F/4LDK	5.0	問題なし	11.8	北	良い	整形地	良い	5.5	2	眺望良			
train_3819	1626	23300000	118.0	97.2	2F/4LDK	4.0	問題なし	8.2	西	良い	整形地	良い	4.78	1	裏道			
train_3820	1627	35300000	173.2	101.84	2F/4LDK	7.0	問題なし	13.4	西＋南	普通	不整形地	良い	6.35	3	信号近い	横断歩道前	角地	
train_3821	1628	25800000	113.01	89.84	2F/4LDK	4.0	問題なし	7.8	北＋南	良い	整形地	良い	5.0	3				
train_3822	1629	37300000	194.18	107.23	2F/4LDK	6.2	問題なし	12.15	東	良い	整形地	良い	4.0	3				
train_3823	1630	33800000	174.88	106.19									0.0	0				
train_3824	1631	31690000	129.57	105.36	2F/4LDK	8.5	問題なし	7.1	北西	普通	整形地	普通	3.2	2				
train_3825	1632	26000000	113.51	107.85	2F/4LDK	5.0	問題なし	8.4	北西	良い	整形地	良い	5.64	2				
train_3826	1633	24800000	235.04	105.98	2F/4LDK	6.0	問題なし	10.6	南	良い	整形地	良い	13.0	4	行き止まり途中			
train_3827	1633	19800000	222.02	105.99	2F/4LDK	6.0	問題なし	9.6	南	良い	整形地	良い	11.65	4	行き止まり途中			
train_3828	1633	19800000	238.0	105.99	2F/4LDK	6.0	問題なし	10.6	南	良い	整形地	良い	13.4	4	行き止まり途中			
train_3829	1633	22000000	268.32	105.98	2F/4LDK	6.0	問題なし	5.0	東	普通	間口狭・奥行長	良い	15.49	2	行き止まり			
train_3830	1633	26000000	241.03	105.98	2F/4LDK	6.0	問題なし	10.6	南	良い	整形地	良い	13.89	4	行き止まり途中			
train_3831	1633	19800000	227.88	105.57	2F/4LDK	6.0	問題なし	9.1	北	良い	整形地	良い	8.3	3	行き止まり途中			
train_3832	1633	20300000	232.03	105.57	2F/4LDK	6.0	問題なし	10.1	北	良い	整形地	良い	9.85	4	行き止まり途中			
train_3833	1633	20800000	232.06	105.57	2F/4LDK	6.0	問題なし	10.1	北	良い	整形地	良い	9.8	4	行き止まり途中			
train_3834	1633	18700000	227.48	105.57	2F/4LDK	6.0	問題なし	8.6	北	良い	整形地	良い	9.76	3	ごみ置き場前			
train_3835	1633	23000000	272.12	105.57	2F/4LDK	6.0	問題なし	5.0	東	普通	間口狭・奥行長	良い	11.8	2	行き止まり			
